Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A)
4;11405;145.047097633791;-0.92010498046875;-0.0243011474609375
4;11406;145.05929763376;-0.91766357421875;-0.0243011474609375
4;11407;145.07149763373;-0.9149169921875;-0.024310302734375
4;11408;145.083697633699;-0.91339111328125;-0.0243194580078125
4;11409;145.095897633668;-0.91064453125;-0.0243011474609375
4;11410;145.108097633637;-0.908203125;-0.0243133544921875
4;11411;145.120297633606;-0.90484619140625;-0.024322509765625
4;11412;145.132497633576;-0.90240478515625;-0.02431640625
4;11413;145.144697633545;-0.9002685546875;-0.02431640625
4;11414;145.156897633514;-0.89813232421875;-0.0243133544921875
4;11415;145.169097633483;-0.89508056640625;-0.02431640625
4;11416;145.181297633452;-0.8929443359375;-0.0243072509765625
4;11417;145.193497633422;-0.89080810546875;-0.02431640625
4;11418;145.205697633391;-0.88775634765625;-0.024322509765625
4;11419;145.21789763336;-0.88531494140625;-0.024310302734375
4;11420;145.230097633329;-0.88287353515625;-0.0243072509765625
4;11421;145.242297633298;-0.8807373046875;-0.0243133544921875
4;11422;145.254497633268;-0.8782958984375;-0.0243194580078125
4;11423;145.266697633237;-0.8758544921875;-0.0243133544921875
4;11424;145.278897633206;-0.87310791015625;-0.024298095703125
4;11425;145.291097633175;-0.87066650390625;-0.024298095703125
4;11426;145.303297633144;-0.8685302734375;-0.0243011474609375
4;11427;145.315497633114;-0.8660888671875;-0.02430419921875
4;11428;145.327697633083;-0.8636474609375;-0.024298095703125
4;11429;145.339897633052;-0.86090087890625;-0.0242919921875
4;11430;145.352097633021;-0.85845947265625;-0.0242950439453125
4;11431;145.36429763299;-0.8563232421875;-0.0242828369140625
4;11432;145.37649763296;-0.853271484375;-0.024273681640625
4;11433;145.388697632929;-0.8514404296875;-0.0242645263671875
4;11434;145.400897632898;-0.84808349609375;-0.0242767333984375
4;11435;145.413097632867;-0.8465576171875;-0.02425537109375
4;11436;145.425297632836;-0.84381103515625;-0.0242462158203125
4;11437;145.437497632806;-0.84075927734375;-0.02425537109375
4;11438;145.449697632775;-0.83892822265625;-0.024249267578125
4;11439;145.461897632744;-0.836181640625;-0.024237060546875
4;11440;145.474097632713;-0.833740234375;-0.0242218017578125
4;11441;145.486297632682;-0.83099365234375;-0.02423095703125
4;11442;145.498497632652;-0.82916259765625;-0.024212646484375
4;11443;145.510697632621;-0.826416015625;-0.024237060546875
4;11444;145.52289763259;-0.8233642578125;-0.0242431640625
4;11445;145.535097632559;-0.82183837890625;-0.0242218017578125
4;11446;145.547297632528;-0.81878662109375;-0.0241912841796875
4;11447;145.559497632498;-0.81634521484375;-0.02418212890625
4;11448;145.571697632467;-0.8135986328125;-0.024163818359375
4;11449;145.583897632436;-0.811767578125;-0.024151611328125
4;11450;145.596097632405;-0.80902099609375;-0.0241241455078125
4;11451;145.608297632374;-0.80657958984375;-0.024102783203125
4;11452;145.620497632344;-0.80413818359375;-0.0240875244140625
4;11453;145.632697632313;-0.80169677734375;-0.0240814208984375
4;11454;145.644897632282;-0.799560546875;-0.0240509033203125
4;11455;145.657097632251;-0.79742431640625;-0.02403564453125
4;11456;145.66929763222;-0.794677734375;-0.0240142822265625
4;11457;145.68149763219;-0.792236328125;-0.024005126953125
4;11458;145.693697632159;-0.7891845703125;-0.02398681640625
4;11459;145.705897632128;-0.78704833984375;-0.0239715576171875
4;11460;145.718097632097;-0.78460693359375;-0.0239471435546875
4;11461;145.730297632066;-0.78216552734375;-0.0239166259765625
4;11462;145.742497632036;-0.78033447265625;-0.0238922119140625
4;11463;145.754697632005;-0.777587890625;-0.0238739013671875
4;11464;145.766897631974;-0.775146484375;-0.02384033203125
4;11465;145.779097631943;-0.772705078125;-0.0238067626953125
4;11466;145.791297631912;-0.76995849609375;-0.0237701416015625
4;11467;145.803497631882;-0.76751708984375;-0.0237548828125
4;11468;145.815697631851;-0.76507568359375;-0.023724365234375
4;11469;145.82789763182;-0.7623291015625;-0.023687744140625
4;11470;145.840097631789;-0.7598876953125;-0.0236602783203125
4;11471;145.852297631758;-0.7574462890625;-0.023626708984375
4;11472;145.864497631728;-0.755615234375;-0.023577880859375
4;11473;145.876697631697;-0.75286865234375;-0.0235382080078125
