Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A)
2;3408;34.1511679137766;0.8770751953125;0.2313232421875
2;3409;34.1592979137561;0.8795166015625;0.231658935546875
2;3410;34.1674279137355;0.88165283203125;0.232391357421875
2;3411;34.175557913715;0.88409423828125;0.2327880859375
2;3412;34.1836879136945;0.8868408203125;0.23309326171875
2;3413;34.191817913674;0.8892822265625;0.23388671875
2;3414;34.1999479136534;0.8917236328125;0.234588623046875
2;3415;34.2080779136329;0.89385986328125;0.235443115234375
2;3416;34.2162079136124;0.8966064453125;0.23583984375
2;3417;34.2243379135919;0.8990478515625;0.23675537109375
2;3418;34.2324679135713;0.9014892578125;0.237548828125
2;3419;34.2405979135508;0.90423583984375;0.23846435546875
2;3420;34.2487279135303;0.90606689453125;0.239471435546875
2;3421;34.2568579135097;0.9088134765625;0.240478515625
2;3422;34.2649879134892;0.91156005859375;0.241729736328125
2;3423;34.2731179134687;0.9136962890625;0.242645263671875
2;3424;34.2812479134482;0.9161376953125;0.24395751953125
2;3425;34.2893779134276;0.9185791015625;0.245086669921875
2;3426;34.2975079134071;0.921630859375;0.2462158203125
2;3427;34.3056379133866;0.9228515625;0.24725341796875
2;3428;34.3137679133661;0.92559814453125;0.24884033203125
2;3429;34.3218979133455;0.92803955078125;0.250030517578125
2;3430;34.330027913325;0.9307861328125;0.2523193359375
2;3431;34.3381579133045;0.9332275390625;0.253326416015625
2;3432;34.346287913284;0.9356689453125;0.254791259765625
2;3433;34.3544179132634;0.9381103515625;0.2559814453125
2;3434;34.3625479132429;0.94085693359375;0.25738525390625
2;3435;34.3706779132224;0.9429931640625;0.259063720703125
2;3436;34.3788079132019;0.94512939453125;0.2603759765625
2;3437;34.3869379131813;0.94757080078125;0.26214599609375
2;3438;34.3950679131608;0.95001220703125;0.263702392578125
2;3439;34.4031979131403;0.9527587890625;0.26544189453125
2;3440;34.4113279131197;0.9552001953125;0.266998291015625
2;3441;34.4194579130992;0.95733642578125;0.26885986328125
2;3442;34.4275879130787;0.9600830078125;0.270538330078125
2;3443;34.4357179130582;0.9625244140625;0.272430419921875
2;3444;34.4438479130376;0.9649658203125;0.2744140625
2;3445;34.4519779130171;0.9674072265625;0.2757568359375
2;3446;34.4601079129966;0.96954345703125;0.277679443359375
2;3447;34.4682379129761;0.9722900390625;0.27972412109375
2;3448;34.4763679129555;0.97442626953125;0.281982421875
2;3449;34.484497912935;0.9765625;0.28436279296875
2;3450;34.4926279129145;0.9796142578125;0.286529541015625
2;3451;34.500757912894;0.9820556640625;0.2886962890625
2;3452;34.5088879128734;0.98419189453125;0.290740966796875
2;3453;34.5170179128529;0.98663330078125;0.293212890625
2;3454;34.5251479128324;0.98907470703125;0.29583740234375
2;3455;34.5332779128119;0.99151611328125;0.298095703125
2;3456;34.5414079127913;0.9942626953125;0.301055908203125
2;3457;34.5495379127708;0.9967041015625;0.303680419921875
