Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A)
4;6668;60.6499708468735;-0.026165771484375;0.0148284912109375
4;6669;60.658100846853;-0.023724365234375;0.014697265625
4;6670;60.6662308468325;-0.0212860107421875;0.014593505859375
4;6671;60.674360846812;-0.0188446044921875;0.014471435546875
4;6672;60.6824908467914;-0.0164276123046875;0.0143829345703125
4;6673;60.6906208467709;-0.013983154296875;0.01427001953125
4;6674;60.6987508467504;-0.011553955078125;0.0141632080078125
4;6675;60.7068808467299;-0.009075927734375;0.0140655517578125
4;6676;60.7150108467093;-0.0066558837890625;0.0139556884765625
4;6677;60.7231408466888;-0.0042236328125;0.0138702392578125
4;6678;60.7312708466683;-0.00177917480468751;0.0137603759765625
4;6679;60.7394008466478;0.000653076171875003;0.0136749267578125
4;6680;60.7475308466272;0.00307312011718749;0.0135711669921875
4;6681;60.7556608466067;0.0055206298828125;0.013482666015625
4;6682;60.7637908465862;0.0079620361328125;0.0133636474609375
4;6683;60.7719208465656;0.01041259765625;0.0132965087890625
4;6684;60.7800508465451;0.0128631591796875;0.0131866455078125
4;6685;60.7881808465246;0.015283203125;0.0131011962890625
4;6686;60.7963108465041;0.017730712890625;0.013018798828125
4;6687;60.8044408464835;0.020159912109375;0.0129425048828125
4;6688;60.812570846463;0.022625732421875;0.0128631591796875
4;6689;60.8207008464425;0.0250457763671875;0.01278076171875
4;6690;60.828830846422;0.0274688720703125;0.012701416015625
4;6691;60.8369608464014;0.0299224853515625;0.012628173828125
4;6692;60.8450908463809;0.0323699951171875;0.0125518798828125
4;6693;60.8532208463604;0.034808349609375;0.012493896484375
4;6694;60.8613508463399;0.03724365234375;0.0124176025390625
4;6695;60.8694808463193;0.0396759033203125;0.0123443603515625
4;6696;60.8776108462988;0.0421295166015625;0.012261962890625
4;6697;60.8857408462783;0.0445343017578125;0.012200927734375
4;6698;60.8938708462578;0.0470062255859375;0.0121185302734375
4;6699;60.9020008462372;0.0494415283203125;0.0120574951171875
4;6700;60.9101308462167;0.0518798828125;0.011981201171875
4;6701;60.9182608461962;0.054229736328125;0.0119293212890625
4;6702;60.9263908461757;0.05670166015625;0.011846923828125
4;6703;60.9345208461551;0.05914306640625;0.0117919921875
4;6704;60.9426508461346;0.0616455078125;0.01173095703125
4;6705;60.9507808461141;0.063995361328125;0.011676025390625
4;6706;60.9589108460935;0.06646728515625;0.01160888671875
4;6707;60.967040846073;0.06890869140625;0.011572265625
4;6708;60.9751708460525;0.07135009765625;0.0115142822265625
4;6709;60.983300846032;0.07379150390625;0.011474609375
4;6710;60.9914308460114;0.07623291015625;0.011419677734375
4;6711;60.9995608459909;0.07867431640625;0.011370849609375
4;6712;61.0076908459704;0.081085205078125;0.01131591796875
4;6713;61.0158208459499;0.083587646484375;0.011273193359375
4;6714;61.0239508459293;0.0859375;0.0112213134765625
4;6715;61.0320808459088;0.08837890625;0.011175537109375
4;6716;61.0402108458883;0.090850830078125;0.0111297607421875
4;6717;61.0483408458678;0.09332275390625;0.01107177734375
4;6718;61.0564708458472;0.095703125;0.011041259765625
4;6719;61.0646008458267;0.098175048828125;0.01097412109375
4;6720;61.0727308458062;0.100616455078125;0.0109466552734375
4;6721;61.0808608457857;0.10302734375;0.0108978271484375
4;6722;61.0889908457651;0.10546875;0.0108734130859375
4;6723;61.0971208457446;0.10797119140625;0.0108184814453125
4;6724;61.1052508457241;0.110382080078125;0.0108001708984375
4;6725;61.1133808457035;0.112762451171875;0.010748291015625
4;6726;61.121510845683;0.115264892578125;0.010723876953125
4;6727;61.1296408456625;0.11767578125;0.010693359375
4;6728;61.137770845642;0.120147705078125;0.0106842041015625
4;6729;61.1459008456214;0.122589111328125;0.01065673828125
4;6730;61.1540308456009;0.124969482421875;0.01063232421875
4;6731;61.1621608455804;0.12744140625;0.0105926513671875
4;6732;61.1702908455599;0.1298828125;0.0105712890625
4;6733;61.1784208455393;0.13232421875;0.010540771484375
4;6734;61.1865508455188;0.134765625;0.0105194091796875
4;6735;61.1946808454983;0.137237548828125;0.01048583984375
4;6736;61.2028108454778;0.1396484375;0.010467529296875
4;6737;61.2109408454572;0.142059326171875;0.0104339599609375
4;6738;61.2190708454367;0.144500732421875;0.01041259765625
4;6739;61.2272008454162;0.146881103515625;0.0103790283203125
4;6740;61.2353308453957;0.149383544921875;0.0103668212890625
4;6741;61.2434608453751;0.151763916015625;0.0103546142578125
4;6742;61.2515908453546;0.1541748046875;0.0103515625
4;6743;61.2597208453341;0.15673828125;0.0103271484375
4;6744;61.2678508453135;0.15911865234375;0.01031494140625
4;6745;61.275980845293;0.16156005859375;0.010308837890625
4;6746;61.2841108452725;0.16400146484375;0.0103240966796875
4;6747;61.292240845252;0.166473388671875;0.010321044921875
4;6748;61.3003708452314;0.168914794921875;0.01031494140625
4;6749;61.3085008452109;0.17132568359375;0.0102874755859375
4;6750;61.3166308451904;0.17376708984375;0.0102874755859375
4;6751;61.3247608451699;0.17620849609375;0.0102813720703125
4;6752;61.3328908451493;0.178619384765625;0.0102813720703125
4;6753;61.3410208451288;0.18109130859375;0.0102752685546875
4;6754;61.3491508451083;0.18353271484375;0.01029052734375
4;6755;61.3572808450878;0.18597412109375;0.01029052734375
4;6756;61.3654108450672;0.188446044921875;0.010302734375
4;6757;61.3735408450467;0.19085693359375;0.0102996826171875
4;6758;61.3816708450262;0.193328857421875;0.0102935791015625
4;6759;61.3898008450057;0.19573974609375;0.01031494140625
4;6760;61.3979308449851;0.198150634765625;0.0103179931640625
4;6761;61.4060608449646;0.200653076171875;0.0103424072265625
4;6762;61.4141908449441;0.203033447265625;0.0103485107421875
4;6763;61.4223208449235;0.205474853515625;0.0103973388671875
4;6764;61.430450844903;0.2078857421875;0.010400390625
4;6765;61.4385808448825;0.21038818359375;0.0104461669921875
4;6766;61.446710844862;0.212799072265625;0.010455322265625
4;6767;61.4548408448414;0.215301513671875;0.0104949951171875
4;6768;61.4629708448209;0.217681884765625;0.010516357421875
4;6769;61.4711008448004;0.22015380859375;0.010546875
4;6770;61.4792308447799;0.22259521484375;0.0105712890625
4;6771;61.4873608447593;0.2249755859375;0.0105987548828125
4;6772;61.4954908447388;0.227447509765625;0.010626220703125
4;6773;61.5036208447183;0.2298583984375;0.0106536865234375
4;6774;61.5117508446978;0.23236083984375;0.01068115234375
4;6775;61.5198808446772;0.234832763671875;0.0107208251953125
4;6776;61.5280108446567;0.237213134765625;0.0107421875
4;6777;61.5361408446362;0.239654541015625;0.0107940673828125
4;6778;61.5442708446157;0.24212646484375;0.0108306884765625
4;6779;61.5524008445951;0.24456787109375;0.0108795166015625
4;6780;61.5605308445746;0.246978759765625;0.010919189453125
4;6781;61.5686608445541;0.249420166015625;0.0109954833984375
4;6782;61.5767908445335;0.2518310546875;0.0110382080078125
4;6783;61.584920844513;0.254302978515625;0.0111083984375
4;6784;61.5930508444925;0.2567138671875;0.0111572265625
4;6785;61.601180844472;0.259185791015625;0.011224365234375
4;6786;61.6093108444514;0.2615966796875;0.011279296875
4;6787;61.6174408444309;0.2640380859375;0.011346435546875
4;6788;61.6255708444104;0.26654052734375;0.0114105224609375
4;6789;61.6337008443899;0.268951416015625;0.011480712890625
4;6790;61.6418308443693;0.2713623046875;0.0115386962890625
