,1 - Potential Applied / V,1 - Time / s,1 - Current / A,1 - Potential / V,2 - Potential Applied / V,2 - Time / s,2 - Current / A,2 - Potential / V ,3 - Potential Applied / V,3 - Time / s,3 - Current / A,3 - Potential / V,4 - Potential Applied / V,4 - Time / s,4 - Current / A,4 - Potential / V,5 - Potential Applied / V,5 - Time / s,5 - Current / A,5 - Potential / V,6 - Potential Applied / V,6 - Time / s,6 - Current / A,6 - Potential / V,7 - Potential Applied / V,7 - Time / s,7 - Current / A,7 - Potential / V,8 - Potential Applied / V,8 - Time / s,8 - Current / A,8 - Potential / V,9 - Potential Applied / V,9 - Time / s,9 - Current / A,9 - Potential / V,10 - Potential Applied / V,10 - Time / s,10 - Current / A,10 - Potential / V,11 - Potential Applied / V,11 - Time / s,11 - Current / A,11 - Potential / V,12 - Potential Applied / V,12 - Time / s,12 - Current / A,12 - Potential / V,13 - Potential Applied / V,13 - Time / s,13 - Current / A,13 - Potential / V
45,0.0491333,56.8592,0.0825806,0.0492645,0.0491333,53.1614,0.100952,0.0493134,0.0491333,44.6174,0.0273224,0.0493042,0.0491333,37.9381,0.0175262,0.0493011,0.0491333,35.2732,0.0147644,0.049295,0.0491333,32.6451,0.0118622,0.0493103,0.0491333,31.3138,0.0109863,0.0492889,0.0491333,29.9552,0.0103668,0.049292,0.0491333,28.6227,0.0101776,0.0492859,0.0491333,24.6195,0.00779724,0.0492798,0.0491333,20.625,0.00361023,0.0492798,0.0491333,19.8886,0.00352478,0.0493164,0.0491333,54.6919,0.00294067,0.049295
46,0.0502014,56.8628,0.0829163,0.050293,0.0502014,53.165,0.10083,0.050293,0.0502014,44.621,0.0271881,0.050354,0.0502014,37.9417,0.0176483,0.0503845,0.0502014,35.2768,0.01474,0.0503845,0.0502014,32.6487,0.0119354,0.050354,0.0502014,31.3174,0.0110565,0.0503235,0.0502014,29.9588,0.0104675,0.0503235,0.0502014,28.6262,0.0102325,0.050415,0.0502014,24.623,0.00782166,0.050415,0.0502014,20.6286,0.00359802,0.0503235,0.0502014,19.8922,0.00358887,0.050354,0.0502014,54.7133,0.00299286,0.050354
47,0.0512695,56.8664,0.0830994,0.0513916,0.0512695,53.1686,0.100739,0.0513916,0.0512695,44.6246,0.0273163,0.0514526,0.0512695,37.9452,0.017691,0.0514526,0.0512695,35.2804,0.0148987,0.0514221,0.0512695,32.6522,0.01203,0.0514221,0.0512695,31.3209,0.0110474,0.0514221,0.0512695,29.9624,0.010498,0.0514832,0.0512695,28.6298,0.0102264,0.0514526,0.0512695,24.6266,0.00782471,0.0513611,0.0512695,20.6322,0.00365906,0.0514221,0.0512695,19.8957,0.00365601,0.0514526,0.0512695,54.7346,0.00297699,0.0513916
48,0.0523376,56.8699,0.0832825,0.0524902,0.0523376,53.1721,0.100464,0.0524902,0.0523376,44.6281,0.0272003,0.0525513,0.0523376,37.9488,0.0177155,0.0525208,0.0523376,35.2839,0.0149536,0.0524597,0.0523376,32.6558,0.0119934,0.0525208,0.0523376,31.3245,0.0111145,0.0524292,0.0523376,29.9659,0.0104828,0.0525208,0.0523376,28.6334,0.0102875,0.0524902,0.0523376,24.6301,0.00791016,0.0525208,0.0523376,20.6357,0.0037323,0.0524902,0.0523376,19.8993,0.00369568,0.0524902,0.0523376,54.756,0.00299988,0.0525208
49,0.0534058,56.8735,0.0835876,0.0535278,0.0534058,53.1757,0.100128,0.0534973,0.0534058,44.6317,0.0271362,0.0536499,0.0534058,37.9523,0.0178009,0.0535583,0.0534058,35.2875,0.0149567,0.0535583,0.0534058,32.6594,0.01203,0.0535583,0.0534058,31.328,0.0111786,0.0535278,0.0534058,29.9695,0.0105591,0.0536194,0.0534058,28.6369,0.0103668,0.0535278,0.0534058,24.6337,0.00797729,0.0535889,0.0534058,20.6393,0.00376892,0.0535278,0.0534058,19.9028,0.00369873,0.0535889,0.0534058,54.7774,0.00306244,0.0535889
50,0.0544739,56.877,0.0837708,0.0546265,0.0544739,53.1792,0.100128,0.0546265,0.0544739,44.6352,0.0271759,0.054657,0.0544739,37.9559,0.0178772,0.0546265,0.0544739,35.291,0.015036,0.054657,0.0544739,32.6629,0.0121216,0.0546875,0.0544739,31.3316,0.0111816,0.0546875,0.0544739,29.973,0.010614,0.054718,0.0544739,28.6405,0.0103699,0.054657,0.0544739,24.6373,0.00797424,0.0546265,0.0544739,20.6428,0.00374756,0.054657,0.0544739,19.9064,0.00375977,0.054657,0.0544739,54.7987,0.00307495,0.0546265
51,0.055542,56.8806,0.0839233,0.0556946,0.055542,53.1828,0.0998535,0.0556641,0.055542,44.6388,0.0271362,0.0556946,0.055542,37.9595,0.0178833,0.0557861,0.055542,35.2946,0.0151154,0.0556946,0.055542,32.6665,0.0121338,0.0556641,0.055542,31.3352,0.0112183,0.0556641,0.055542,29.9766,0.0106049,0.0557556,0.055542,28.644,0.0103668,0.0556946,0.055542,24.6408,0.00805359,0.0556946,0.055542,20.6464,0.00384827,0.0556946,0.055542,19.91,0.00383606,0.0556946,0.055542,54.8201,0.00306946,0.0556946
52,0.0566101,56.8842,0.0841675,0.0567322,0.0566101,53.1864,0.0996094,0.0567932,0.0566101,44.6424,0.0270264,0.0567932,0.0566101,37.963,0.0178894,0.0568542,0.0566101,35.2982,0.0151184,0.0567322,0.0566101,32.67,0.0121338,0.0568237,0.0566101,31.3387,0.0112915,0.0567932,0.0566101,29.9802,0.0106659,0.0568237,0.0566101,28.6476,0.0104553,0.0567627,0.0566101,24.6444,0.00812378,0.0567627,0.0566101,20.65,0.00389099,0.0567627,0.0566101,19.9135,0.00383606,0.0567627,0.0566101,54.8414,0.00311554,0.0567932
53,0.0576782,56.8877,0.0844727,0.0578613,0.0576782,53.1899,0.0995178,0.0577393,0.0576782,44.6459,0.0269653,0.0578308,0.0576782,37.9666,0.0179993,0.0578308,0.0576782,35.3017,0.0150513,0.0578613,0.0576782,32.6736,0.0122131,0.0577698,0.0576782,31.3423,0.0113373,0.0579224,0.0576782,29.9837,0.010733,0.0578308,0.0576782,28.6512,0.0105133,0.0578613,0.0576782,24.6479,0.00810852,0.0578613,0.0576782,20.6535,0.00388794,0.0578918,0.0576782,19.9171,0.00387268,0.0578308,0.0576782,54.8628,0.00314819,0.0578003
54,0.0587463,56.8913,0.0845947,0.0588684,0.0587463,53.1935,0.0993652,0.0589294,0.0587463,44.6495,0.027002,0.0588989,0.0587463,37.9701,0.0180267,0.0589294,0.0587463,35.3053,0.015152,0.0589294,0.0587463,32.6772,0.0122437,0.0588684,0.0587463,31.3458,0.011322,0.0588989,0.0587463,29.9873,0.01073,0.0588989,0.0587463,28.6547,0.010495,0.0589294,0.0587463,24.6515,0.00814209,0.0589905,0.0587463,20.6571,0.00394897,0.0589294,0.0587463,19.9206,0.00395813,0.0588379,0.0587463,54.8842,0.00316315,0.0589294
55,0.0598145,56.8948,0.0847778,0.059906,0.0598145,53.197,0.0990601,0.059967,0.0598145,44.653,0.0269562,0.0599976,0.0598145,37.9737,0.0179779,0.0600281,0.0598145,35.3088,0.0151703,0.059967,0.0598145,32.6807,0.012265,0.0599976,0.0598145,31.3494,0.0113953,0.0599976,0.0598145,29.9908,0.0107574,0.059967,0.0598145,28.6583,0.010556,0.059967,0.0598145,24.6551,0.00824585,0.0599365,0.0598145,20.6606,0.00401611,0.059967,0.0598145,19.9242,0.00396118,0.0599976,0.0598145,54.9055,0.00318848,0.059967
56,0.0608826,56.8984,0.0851135,0.0610046,0.0608826,53.2006,0.0988159,0.0610352,0.0608826,44.6566,0.0268127,0.0610352,0.0608826,37.9773,0.0180756,0.0610352,0.0608826,35.3124,0.0151154,0.0610657,0.0608826,32.6843,0.0123169,0.0610657,0.0608826,31.353,0.0114655,0.0610046,0.0608826,29.9944,0.0108215,0.0610657,0.0608826,28.6618,0.0106384,0.0610657,0.0608826,24.6586,0.00827026,0.0610046,0.0608826,20.6642,0.00402832,0.0610657,0.0608826,19.9278,0.00397339,0.0610962,0.0608826,54.9269,0.00320923,0.0610657
57,0.0619507,56.902,0.0852356,0.0620728,0.0619507,53.2042,0.0988159,0.0621033,0.0619507,44.6602,0.0268372,0.0621033,0.0619507,37.9808,0.0181732,0.0621338,0.0619507,35.316,0.0151978,0.0621033,0.0619507,32.6878,0.0124084,0.0621338,0.0619507,31.3565,0.0114471,0.0621033,0.0619507,29.998,0.0108734,0.0621643,0.0619507,28.6654,0.010614,0.0621338,0.0619507,24.6622,0.00825195,0.0621948,0.0619507,20.6678,0.00405884,0.0621033,0.0619507,19.9313,0.00405884,0.0621338,0.0619507,54.9482,0.00322968,0.0621643
58,0.0630188,56.9055,0.0853882,0.0632019,0.0630188,53.2077,0.0986023,0.0631409,0.0630188,44.6637,0.0268738,0.0632019,0.0630188,37.9844,0.0181305,0.0632019,0.0630188,35.3195,0.0152588,0.0631714,0.0630188,32.6914,0.0123718,0.0631409,0.0630188,31.3601,0.0114685,0.0632324,0.0630188,30.0015,0.0108765,0.0632324,0.0630188,28.669,0.0106567,0.0631409,0.0630188,24.6657,0.00832214,0.0632019,0.0630188,20.6713,0.00412903,0.0631714,0.0630188,19.9349,0.00409546,0.0632019,0.0630188,54.9696,0.00325531,0.0632629
59,0.0640869,56.9091,0.0856934,0.0642395,0.0640869,53.2113,0.0984497,0.0642395,0.0640869,44.6673,0.0266998,0.06427,0.0640869,37.9879,0.0181488,0.064209,0.0640869,35.3231,0.0152374,0.06427,0.0640869,32.695,0.0123901,0.0642395,0.0640869,31.3636,0.0115509,0.0642395,0.0640869,30.0051,0.0109314,0.0643005,0.0640869,28.6725,0.0107239,0.064209,0.0640869,24.6693,0.00839844,0.06427,0.0640869,20.6749,0.00416565,0.0643005,0.0640869,19.9384,0.0040863,0.06427,0.0640869,54.991,0.00328186,0.0642395
60,0.065155,56.9126,0.0858765,0.0653381,0.065155,53.2148,0.0982361,0.0652466,0.065155,44.6708,0.0266632,0.0653687,0.065155,37.9915,0.0182434,0.0653076,0.065155,35.3266,0.0152893,0.0653381,0.065155,32.6985,0.0124817,0.0653381,0.065155,31.3672,0.0115662,0.0653381,0.065155,30.0086,0.0110016,0.0653381,0.065155,28.6761,0.0107544,0.0653076,0.065155,24.6729,0.00839233,0.0653381,0.065155,20.6784,0.00417175,0.0653381,0.065155,19.942,0.00415039,0.0653076,0.065155,55.0123,0.00330017,0.0653992
61,0.0662231,56.9162,0.0859375,0.0663757,0.0662231,53.2184,0.098114,0.0663452,0.0662231,44.6744,0.0267517,0.0664368,0.0662231,37.9951,0.0182556,0.0664368,0.0662231,35.3302,0.015329,0.0664063,0.0662231,32.7021,0.0125702,0.0663757,0.0662231,31.3708,0.0115479,0.0664673,0.0662231,30.0122,0.0109924,0.0663757,0.0662231,28.6796,0.0107391,0.0663757,0.0662231,24.6764,0.00841675,0.0663757,0.0662231,20.682,0.00423279,0.0664673,0.0662231,19.9456,0.00420532,0.0664368,0.0662231,55.0337,0.00331757,0.0663452
62,0.0672913,56.9198,0.0861816,0.0674744,0.0672913,53.222,0.0979004,0.0674744,0.0672913,44.678,0.0266327,0.0675659,0.0672913,37.9986,0.0181763,0.0675049,0.0672913,35.3338,0.0154205,0.0675049,0.0672913,32.7056,0.0124939,0.0674744,0.0672913,31.3743,0.0116211,0.0675049,0.0672913,30.0158,0.0110107,0.0675049,0.0672913,28.6832,0.0108185,0.0674438,0.0672913,24.68,0.00849609,0.0674744,0.0672913,20.6856,0.00428467,0.0674438,0.0672913,19.9491,0.00422363,0.0675049,0.0672913,55.0551,0.00334534,0.0674744
63,0.0683594,56.9233,0.0864258,0.0684509,0.0683594,53.2255,0.0976868,0.068512,0.0683594,44.6815,0.0265472,0.0686035,0.0683594,38.0022,0.0182831,0.0684509,0.0683594,35.3373,0.0153534,0.0685425,0.0683594,32.7092,0.0125305,0.0685425,0.0683594,31.3779,0.0116913,0.0684814,0.0683594,30.0193,0.0110809,0.0684814,0.0683594,28.6868,0.0108521,0.068512,0.0683594,24.6835,0.0085144,0.0685425,0.0683594,20.6891,0.00429688,0.068573,0.0683594,19.9527,0.00423279,0.068573,0.0683594,55.0764,0.00336823,0.0685425
64,0.0694275,56.9269,0.0865784,0.0695801,0.0694275,53.2291,0.0975342,0.069519,0.0694275,44.6851,0.0265778,0.0695801,0.0694275,38.0057,0.0183105,0.0696106,0.0694275,35.3409,0.0154449,0.0695801,0.0694275,32.7128,0.0125977,0.0696411,0.0694275,31.3814,0.0116547,0.0695801,0.0694275,30.0229,0.0111023,0.0696106,0.0694275,28.6903,0.0108215,0.0696411,0.0694275,24.6871,0.00852051,0.0696106,0.0694275,20.6927,0.00431213,0.0695801,0.0694275,19.9562,0.00430298,0.0696106,0.0694275,55.0978,0.00338287,0.0696411
65,0.0704956,56.9304,0.0867004,0.0706482,0.0704956,53.2326,0.0972595,0.0706482,0.0704956,44.6886,0.0265533,0.0706787,0.0704956,38.0093,0.0182648,0.0707092,0.0704956,35.3444,0.0155121,0.0706482,0.0704956,32.7163,0.0126251,0.0707092,0.0704956,31.385,0.0116974,0.0706177,0.0704956,30.0264,0.011087,0.0706482,0.0704956,28.6939,0.0108612,0.0706787,0.0704956,24.6907,0.00858459,0.0706787,0.0704956,20.6962,0.00438843,0.0706787,0.0704956,19.9598,0.00435181,0.0706787,0.0704956,55.1191,0.00340576,0.0706787
66,0.0715637,56.934,0.0869446,0.0716248,0.0715637,53.2362,0.0969849,0.0717773,0.0715637,44.6922,0.0264465,0.0717468,0.0715637,38.0129,0.0182953,0.0717163,0.0715637,35.348,0.0155212,0.0717163,0.0715637,32.7199,0.0126556,0.0717163,0.0715637,31.3886,0.0117645,0.0716858,0.0715637,30.03,0.0111359,0.0717163,0.0715637,28.6974,0.0109344,0.0717163,0.0715637,24.6942,0.00865479,0.0717163,0.0715637,20.6998,0.00440979,0.0717468,0.0715637,19.9634,0.00433655,0.0717468,0.0715637,55.1405,0.0034317,0.0717163
67,0.0726318,56.9376,0.0871582,0.0727844,0.0726318,53.2398,0.0968018,0.0727539,0.0726318,44.6958,0.0264343,0.0727844,0.0726318,38.0164,0.0184143,0.0727844,0.0726318,35.3516,0.0155579,0.0727844,0.0726318,32.7234,0.0126892,0.0728455,0.0726318,31.3921,0.0117828,0.0727539,0.0726318,30.0336,0.0112,0.0727844,0.0726318,28.701,0.0109497,0.0727844,0.0726318,24.6978,0.00861206,0.0728149,0.0726318,20.7034,0.00440674,0.0728149,0.0726318,19.9669,0.00438843,0.0728455,0.0726318,55.1619,0.00345245,0.0727844
68,0.0737,56.9411,0.0873108,0.0738525,0.0737,53.2433,0.0964966,0.0738525,0.0737,44.6993,0.026474,0.0738831,0.0737,38.02,0.0183899,0.073822,0.0737,35.3551,0.0156158,0.0738831,0.0737,32.727,0.0126892,0.0738525,0.0737,31.3957,0.0117706,0.0738831,0.0737,30.0371,0.0111908,0.0738525,0.0737,28.7046,0.0109406,0.0738831,0.0737,24.7013,0.00868225,0.0738525,0.0737,20.7069,0.00447083,0.0738831,0.0737,19.9705,0.00444946,0.0738831,0.0737,55.1832,0.00346405,0.0739136
69,0.0747681,56.9447,0.0874634,0.0748291,0.0747681,53.2469,0.0961914,0.0749207,0.0747681,44.7029,0.0263611,0.0749512,0.0747681,38.0235,0.0183594,0.0749512,0.0747681,35.3587,0.0156494,0.0749512,0.0747681,32.7306,0.0126862,0.0748901,0.0747681,31.3992,0.0118439,0.0749512,0.0747681,30.0407,0.0112244,0.0748901,0.0747681,28.7081,0.0109955,0.0749512,0.0747681,24.7049,0.00873413,0.0749512,0.0747681,20.7105,0.00451965,0.0749207,0.0747681,19.974,0.00443726,0.0749512,0.0747681,55.2046,0.00348724,0.0748901
70,0.0758362,56.9482,0.0877075,0.0759277,0.0758362,53.2504,0.0959473,0.0759277,0.0758362,44.7064,0.0263123,0.0759888,0.0758362,38.0271,0.0184296,0.0760193,0.0758362,35.3622,0.0156128,0.0760193,0.0758362,32.7341,0.0127655,0.0759888,0.0758362,31.4028,0.0118713,0.0759583,0.0758362,30.0442,0.0112823,0.0759888,0.0758362,28.7117,0.0110382,0.0760803,0.0758362,24.7085,0.00872803,0.0760803,0.0758362,20.714,0.00450134,0.0760193,0.0758362,19.9776,0.00446777,0.0759888,0.0758362,55.226,0.00351044,0.0759888
71,0.0769043,56.9518,0.0878296,0.0770569,0.0769043,53.254,0.0957642,0.0770264,0.0769043,44.71,0.0263672,0.0770874,0.0769043,38.0307,0.0184998,0.0770569,0.0769043,35.3658,0.0156616,0.0770264,0.0769043,32.7377,0.0128448,0.0770874,0.0769043,31.4064,0.0118469,0.0770874,0.0769043,30.0478,0.0112976,0.0771484,0.0769043,28.7152,0.0110138,0.0771179,0.0769043,24.712,0.00873718,0.0770264,0.0769043,20.7176,0.00455322,0.0770569,0.0769043,19.9812,0.00453186,0.0770264,0.0769043,55.2473,0.00352936,0.0770569
72,0.0779724,56.9554,0.0879517,0.0780945,0.0779724,53.2576,0.0954285,0.0780945,0.0779724,44.7136,0.0263672,0.0781555,0.0779724,38.0342,0.0184296,0.078186,0.0779724,35.3694,0.0157227,0.078125,0.0779724,32.7412,0.0127838,0.078186,0.0779724,31.4099,0.0118744,0.078125,0.0779724,30.0514,0.0112823,0.0780945,0.0779724,28.7188,0.0110565,0.078125,0.0779724,24.7156,0.00881042,0.078125,0.0779724,20.7212,0.00461121,0.078125,0.0779724,19.9847,0.00455322,0.078125,0.0779724,55.2687,0.00354248,0.078186
73,0.0790405,56.9589,0.0882263,0.0792236,0.0790405,53.2611,0.0951538,0.0791626,0.0790405,44.7171,0.0262024,0.0792847,0.0790405,38.0378,0.0184692,0.0792236,0.0790405,35.3729,0.0156738,0.0792542,0.0790405,32.7448,0.0127808,0.0791931,0.0790405,31.4135,0.0119507,0.0792236,0.0790405,30.0549,0.0113403,0.0791931,0.0790405,28.7224,0.0111206,0.0792236,0.0790405,24.7191,0.0088501,0.0792542,0.0790405,20.7247,0.00462952,0.0792847,0.0790405,19.9883,0.00455322,0.0792236,0.0790405,55.29,0.00356506,0.0792236
74,0.0801086,56.9625,0.0883789,0.0802612,0.0801086,53.2647,0.0950317,0.0802002,0.0801086,44.7207,0.0262115,0.0802612,0.0801086,38.0413,0.0185394,0.0802612,0.0801086,35.3765,0.0156738,0.0802917,0.0801086,32.7484,0.0128815,0.0802917,0.0801086,31.417,0.0119354,0.0802917,0.0801086,30.0585,0.0113861,0.0802612,0.0801086,28.7259,0.0111176,0.0803223,0.0801086,24.7227,0.00883484,0.0803223,0.0801086,20.7283,0.00462341,0.0802612,0.0801086,19.9918,0.0046051,0.0802612,0.0801086,55.3114,0.00358795,0.0802612
75,0.0811768,56.966,0.0884399,0.0813293,0.0811768,53.2682,0.0947571,0.0813599,0.0811768,44.7242,0.0262573,0.0813599,0.0811768,38.0449,0.0184967,0.0813599,0.0811768,35.38,0.0157684,0.0813293,0.0811768,32.7519,0.0129303,0.0813904,0.0811768,31.4206,0.0119476,0.0813599,0.0811768,30.062,0.0113678,0.0812988,0.0811768,28.7295,0.0111176,0.0813293,0.0811768,24.7263,0.00889282,0.0813293,0.0811768,20.7318,0.00469055,0.0813599,0.0811768,19.9954,0.00465698,0.0813293,0.0811768,55.3328,0.00360291,0.0813904
76,0.0822449,56.9696,0.0886536,0.0823669,0.0822449,53.2718,0.0944214,0.0823669,0.0822449,44.7278,0.0261414,0.0825195,0.0822449,38.0485,0.0184784,0.0824585,0.0822449,35.3836,0.015741,0.082428,0.0822449,32.7555,0.0128632,0.0824585,0.0822449,31.4242,0.0119995,0.082428,0.0822449,30.0656,0.0113892,0.082428,0.0822449,28.733,0.0111786,0.0823669,0.0822449,24.7298,0.00894165,0.0823975,0.0822449,20.7354,0.00472107,0.082489,0.0822449,19.999,0.00464172,0.082428,0.0822449,55.3541,0.00361572,0.082428
77,0.083313,56.9732,0.0888672,0.0834656,0.083313,53.2754,0.0941772,0.0834351,0.083313,44.7314,0.0261322,0.0835571,0.083313,38.052,0.0185547,0.0834961,0.083313,35.3872,0.0157593,0.0835266,0.083313,32.759,0.0129059,0.0834961,0.083313,31.4277,0.0120331,0.0835266,0.083313,30.0692,0.0114563,0.0835266,0.083313,28.7366,0.011203,0.0835571,0.083313,24.7334,0.00892334,0.0835266,0.083313,20.739,0.00473328,0.0834961,0.083313,20.0025,0.00466614,0.0834961,0.083313,55.3755,0.00363495,0.0834961
78,0.0843811,56.9767,0.0889893,0.0845642,0.0843811,53.2789,0.0939331,0.0845337,0.0843811,44.7349,0.0261688,0.0845642,0.0843811,38.0556,0.0185547,0.0846252,0.0843811,35.3907,0.0158112,0.0845642,0.0843811,32.7626,0.0129395,0.0845337,0.0843811,31.4313,0.0119995,0.0845947,0.0843811,30.0727,0.0114563,0.0845642,0.0843811,28.7402,0.0111816,0.0845642,0.0843811,24.7369,0.00895691,0.0845337,0.0843811,20.7425,0.00475159,0.0845642,0.0843811,20.0061,0.00472412,0.0845642,0.0843811,55.3969,0.00365631,0.0845642
79,0.0854492,56.9803,0.0891113,0.0856018,0.0854492,53.2825,0.0936279,0.0855408,0.0854492,44.7385,0.0260895,0.0856628,0.0854492,38.0591,0.0185364,0.0856628,0.0854492,35.3943,0.0158386,0.0856628,0.0854492,32.7662,0.0129395,0.0856323,0.0854492,31.4348,0.0120544,0.0856323,0.0854492,30.0763,0.011441,0.0856018,0.0854492,28.7437,0.0112305,0.0856018,0.0854492,24.7405,0.00900879,0.0856018,0.0854492,20.7461,0.00480347,0.0856018,0.0854492,20.0096,0.00474548,0.0856628,0.0854492,55.4182,0.00367157,0.0856018
80,0.0865173,56.9838,0.089325,0.0866699,0.0865173,53.286,0.0933533,0.0865784,0.0865173,44.742,0.0260193,0.086731,0.0865173,38.0627,0.018576,0.0866699,0.0865173,35.3978,0.0157715,0.0867004,0.0865173,32.7697,0.0129791,0.086731,0.0865173,31.4384,0.012085,0.0866699,0.0865173,30.0798,0.0115082,0.0866699,0.0865173,28.7473,0.0112823,0.0866699,0.0865173,24.7441,0.00903931,0.0866699,0.0865173,20.7496,0.00480957,0.0867004,0.0865173,20.0132,0.00473328,0.086731,0.0865173,55.4396,0.00368378,0.0867004
81,0.0875854,56.9874,0.0894775,0.087677,0.0875854,53.2896,0.0931396,0.0877075,0.0875854,44.7456,0.0259735,0.0877686,0.0875854,38.0663,0.018631,0.0877686,0.0875854,35.4014,0.015802,0.0877686,0.0875854,32.7733,0.0129944,0.0877991,0.0875854,31.442,0.0120728,0.0877686,0.0875854,30.0834,0.0115143,0.0877075,0.0875854,28.7508,0.0112579,0.0877686,0.0875854,24.7476,0.00901184,0.0877991,0.0875854,20.7532,0.00480957,0.087738,0.0875854,20.0168,0.00480042,0.0877686,0.0875854,55.4609,0.00370209,0.0877075
82,0.0886536,56.991,0.0895386,0.0887756,0.0886536,53.2932,0.092865,0.0887756,0.0886536,44.7492,0.026001,0.0888977,0.0886536,38.0698,0.0185852,0.0888367,0.0886536,35.405,0.0158844,0.0888367,0.0886536,32.7768,0.0129456,0.0888367,0.0886536,31.4455,0.0120636,0.0887756,0.0886536,30.087,0.0114868,0.0888367,0.0886536,28.7544,0.0112549,0.0888062,0.0886536,24.7512,0.00907288,0.0888367,0.0886536,20.7568,0.00487976,0.0888367,0.0886536,20.0203,0.00482483,0.0887756,0.0886536,55.4823,0.00371918,0.0888367
83,0.0897217,56.9945,0.0896912,0.0897827,0.0897217,53.2967,0.0924988,0.0899048,0.0897217,44.7527,0.0259094,0.0899353,0.0897217,38.0734,0.018576,0.0899353,0.0897217,35.4085,0.0158264,0.0899048,0.0897217,32.7804,0.0129639,0.0899658,0.0897217,31.4491,0.0121399,0.0899048,0.0897217,30.0905,0.0115417,0.0898743,0.0897217,28.758,0.0113159,0.0898438,0.0897217,24.7547,0.00910034,0.0899353,0.0897217,20.7603,0.00489807,0.0899048,0.0897217,20.0239,0.00480042,0.0899353,0.0897217,55.5037,0.00373383,0.0899048
84,0.0907898,56.9981,0.0899048,0.0909119,0.0907898,53.3003,0.0923157,0.0909119,0.0907898,44.7563,0.0258148,0.0909729,0.0907898,38.0769,0.0186279,0.0909729,0.0907898,35.4121,0.0158966,0.0910339,0.0907898,32.784,0.0130493,0.0909729,0.0907898,31.4526,0.012146,0.0909424,0.0907898,30.0941,0.0115875,0.0910034,0.0907898,28.7615,0.0113312,0.0910034,0.0907898,24.7583,0.00909424,0.0909424,0.0907898,20.7639,0.00487976,0.0910034,0.0907898,20.0274,0.00484619,0.0909119,0.0907898,55.525,0.0037442,0.0909729
85,0.0918579,57.0016,0.0899353,0.092041,0.0918579,53.3038,0.0921326,0.0920105,0.0918579,44.7598,0.0259125,0.09198,0.0918579,38.0805,0.0186432,0.092041,0.0918579,35.4156,0.0159607,0.0920105,0.0918579,32.7875,0.0130981,0.092041,0.0918579,31.4562,0.0121155,0.0920715,0.0918579,30.0976,0.0115723,0.0920715,0.0918579,28.7651,0.0113007,0.09198,0.0918579,24.7619,0.00910339,0.092041,0.0918579,20.7674,0.00493469,0.0920105,0.0918579,20.031,0.00490417,0.0920715,0.0918579,55.5464,0.00376038,0.0920715
86,0.092926,57.0052,0.0900879,0.0930481,0.092926,53.3074,0.0917969,0.0931091,0.092926,44.7634,0.0258057,0.0931091,0.092926,38.0841,0.0185974,0.0931396,0.092926,35.4192,0.0159668,0.0931702,0.092926,32.7911,0.0130127,0.0931396,0.092926,31.4598,0.0121643,0.0930786,0.092926,30.1012,0.0115631,0.0931396,0.092926,28.7686,0.0113556,0.0930481,0.092926,24.7654,0.00916748,0.0930786,0.092926,20.771,0.00497742,0.0930481,0.092926,20.0346,0.00490723,0.0930786,0.092926,55.5677,0.00377808,0.0930786
87,0.0939941,57.0088,0.0903015,0.0941467,0.0939941,53.311,0.0914612,0.0941162,0.0939941,44.767,0.0256927,0.0941772,0.0939941,38.0876,0.0186523,0.0941772,0.0939941,35.4228,0.0159088,0.0941467,0.0939941,32.7946,0.0130463,0.0942078,0.0939941,31.4633,0.012204,0.0942078,0.0939941,30.1048,0.0116211,0.0941467,0.0939941,28.7722,0.0113861,0.0941772,0.0939941,24.769,0.00915222,0.0941162,0.0939941,20.7746,0.00497437,0.0942383,0.0939941,20.0381,0.00491638,0.0942078,0.0939941,55.5891,0.00379181,0.0941162
88,0.0950623,57.0123,0.0903931,0.0951843,0.0950623,53.3145,0.0913391,0.0951843,0.0950623,44.7705,0.0257599,0.0952148,0.0950623,38.0912,0.0186554,0.0952454,0.0950623,35.4263,0.0159637,0.0952759,0.0950623,32.7982,0.0131165,0.0952454,0.0950623,31.4669,0.0121735,0.0952148,0.0950623,30.1083,0.0116455,0.0952454,0.0950623,28.7758,0.0113647,0.0952454,0.0950623,24.7725,0.00917969,0.0952454,0.0950623,20.7781,0.00498657,0.0952759,0.0950623,20.0417,0.0049469,0.0952454,0.0950623,55.6105,0.00380005,0.0951843
